error_length error_type_dummies incorrect_ptb_tags_dummies,0.743900595510765,0.7899952212551535
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.789963353183692
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7886131470453505
error_length error_type_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7865815391662849
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7865803939532753
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7862505726065048
error_length error_type_dummies incorrect_deps_encoded incorrect_ptb_tags_encoded,0.575879523591388,0.7859081539166285
error_length error_type_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7855771873568483
error_length error_type_dummies error_type_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7855726065048099
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.7855726065048099
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7848831882730188
error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7842166743014201
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7842155290884104
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7838799816765918
error_length error_type_dummies error_type_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7838776912505726
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.783542143838754
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7835352725606964
exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7832020155748969
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7831962895098489
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7828550160329821
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7825263398992213
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7825206138341732
error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7825194686211636
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7821781951442969
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7818449381584974
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7818380668804397
exam_score error_length error_type_dummies error_type_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7815025194686211
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7811669720568025
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7811612459917544
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7811555199267064
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.433250114521301,0.7808188273018781
exam_score error_length error_type_dummies error_type_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7804947320201557
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.433250114521301,0.7804935868071461
exam_score error_length error_type_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7804924415941366
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.433250114521301,0.780487860742098
error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7801488776912506
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.433250114521301,0.7801488776912506
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7801488776912505
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.780147732478241
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.433250114521301,0.780144296839212
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7798121850664222
error_length error_type_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.5779134218964728,0.7798110398534128
error_length error_type_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7798110398534127
error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7798076042143839
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7798064590013742
exam_score error_length error_type_dummies incorrect_ptb_tags_dummies,0.743900595510765,0.7794800732936327
error_length error_type_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.7794754924415942
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7794732020155749
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7794697663765461
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.7794651855245076
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.433250114521301,0.7794651855245076
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7791365093907467
error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.77912620247366
error_type_dummies error_type_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7788009619789281
error_length error_type_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.7787963811268896
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7787906550618414
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7787872194228126
error_type_dummies incorrect_ptb_tags_dummies,0.7432226294090701,0.7784619789280807
error_length error_type_dummies incorrect_deps_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.7784573980760421
error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7784562528630325
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.778455107650023
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7784551076500229
error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7784539624370133
overall_score error_length error_type_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7784528172240036
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7784528172240036
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7784505267979844
error_length error_type_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.7425515345854329,0.7781252863032523
overall_score exam_score error_length error_type_dummies incorrect_ptb_tags_dummies,0.7384848831882731,0.7781241410902429
exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.778120705451214
overall_score error_length error_type_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7781195602382043
error_length error_type_dummies incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7781195602382043
error_length error_type_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.575879523591388,0.7781161245991755
overall_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7781149793861658
error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7781115437471369
exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7777828676133761
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7777805771873568
exam_score error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7777805771873567
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7777794319743472
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7777771415483279
exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.4718747136967476,0.7777759963353184
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7774438845625287
overall_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7774381584974805
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7774381584974805
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7770991754466331
error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7770980302336234
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7770980302336234
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7770968850206138
error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7770957398076042
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.7767636280348145
error_length error_type_dummies incorrect_deps_dummies incorrect_ptb_tags_dummies,0.7422217132386624,0.7767624828218048
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7767601923957856
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.776759047182776
error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7767590471827759
error_length error_type_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.7764360971140631
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.776424644983967
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7764234997709574
error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.7764223545579477
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.4718747136967476,0.7764212093449381
overall_score error_length error_type_dummies incorrect_ptb_tags_dummies,0.7418712780577187,0.7764200641319285
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7764200641319285
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7764177737059093
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7764154832798902
exam_score error_length error_type_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7764154832798901
exam_score error_length error_type_dummies incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7760856619331196
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7760833715071004
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7760822262940906
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7760799358680714
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.776075355016033
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7760730645900137
error_type_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7757489693082913
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7757466788822722
error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7757432432432433
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7757386623912047
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7754111314704535
error_length error_type_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.775409986257444
exam_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7754054054054055
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7754019697663765
overall_score exam_score error_type_dummies error_type_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7750755840586349
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7750732936326157
exam_score error_type_dummies error_type_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.775072148419606
error_length error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.7750698579935869
exam_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7750698579935869
overall_score exam_score error_length error_type_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7750664223545579
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.433250114521301,0.7747366010077874
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7747343105817681
overall_score error_length error_type_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7747331653687586
error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.774732020155749
exam_score error_length error_type_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.7422136967475951,0.774732020155749
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.774732020155749
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7747297297297298
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7747274393037105
exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7747262940907009
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7747262940907007
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7747251488776913
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7747205680256528
error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7743976179569401
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7743964727439303
overall_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7743953275309207
exam_score error_length error_type_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7743907466788824
error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.4718747136967476,0.7743896014658727
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7743896014658727
exam_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.774388456252863
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.774388456252863
overall_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7743861658268438
overall_score error_length error_type_dummies error_type_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7743850206138342
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7740563444800733
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.7740517636280349
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7740494732020157
error_length error_type_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.575879523591388,0.774048327989006
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7740471827759964
error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7740437471369674
error_length error_type_dummies error_type_encoded incorrect_ptb_tags_encoded,0.4718747136967476,0.7737219422812642
error_length error_type_dummies incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.7415471827759963,0.7737162162162161
exam_score error_length error_type_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.575879523591388,0.7737150710032066
error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.773713925790197
exam_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.773713925790197
exam_score error_length error_type_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.7737139257901969
overall_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7737127805771873
error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.4718747136967476,0.7737127805771873
overall_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7737127805771873
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7737116353641776
error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7737093449381585
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.4220865781035272,0.7737093449381585
exam_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7737081997251489
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7737070545121393
exam_score error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7733772331653687
exam_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7733760879523592
error_length error_type_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.575879523591388,0.77337379752634
overall_score error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7733737975263398
overall_score exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.433250114521301,0.7733737975263398
error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7733726523133303
error_type_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.5779134218964728,0.7733715071003207
exam_score error_length error_type_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.773039395327531
error_type_dummies incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.5779134218964728,0.7730393953275309
exam_score error_length error_type_dummies incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ptb_tags_dummies,0.7405313788364636,0.7730393953275309
overall_score exam_score error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.773035959688502
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.773035959688502
exam_score error_length error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_encoded,0.47255267979844257,0.7730348144754925
exam_score error_type_dummies error_type_encoded incorrect_deps_encoded incorrect_ud_tags_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.47255267979844257,0.7730348144754925
error_type_dummies error_type_encoded incorrect_ptb_tags_dummies incorrect_ptb_tags_encoded,0.4718747136967476,0.7730336692624828
overall_score error_length error_type_dummies error_type_encoded incorrect_deps_dummies incorrect_ud_tags_dummies incorrect_ud_tags_encoded incorrect_ptb_tags_dummies,0.4220865781035272,0.7730336692624828
